篇名代码,篇名,作文编码,国籍,作文题目,作文分数,体裁,作文文件名,词汇丰富度与词汇扩展,词汇丰富度与词汇扩展_回归得分,基础词汇与叙事推进,基础词汇与叙事推进_回归得分,人称指涉与信息密度,人称指涉与信息密度_回归得分,句法延展与分句复杂度,句法延展与分句复杂度_回归得分,动作过程与动词链,动作过程与动词链_回归得分
J1,记对我影响最大的一个人,200203533533150024,新加坡,记对我影响最大的一个人,65,记叙文,J1_65_10,2.7481491181667,2.1684901211684613,-0.29643081044919334,1.0709902084409935,-1.695921009631123,-2.044884164016174,0.3294937880370768,0.912137889778128,-1.9157789045195899,-1.3945380315154112
J1,记对我影响最大的一个人,200203533533150023,新加坡,记对我影响最大的一个人,65,记叙文,J1_65_11,0.19719484164636863,0.6937358440647007,-0.7738111714853998,-0.9380503708246858,0.44059999676160705,-0.20942331909243633,-0.08188236060863772,0.34667715067768756,0.8229187785133484,0.9089579154820672
J1,记对我影响最大的一个人,199505104608100304,波兰,记对我影响最大的一个人,65,记叙文,J1_65_12,-0.5223708561145637,-0.8222719022756069,-0.02034430013374605,-0.193557877976065,0.8861403096283521,0.5484468320510416,0.23921026569062007,0.4291072219509741,-1.1292944200074173,-1.512989538033283
J1,记对我影响最大的一个人,199500533533200011,新加坡,记对我影响最大的一个人,65,记叙文,J1_65_13,0.6581447869672449,0.20679310512923094,-0.30692078795315775,-0.1517647762696841,-0.1322270020143789,0.20705138437068077,2.9393013603334377,4.0502750813920265,-0.4842345838367747,-0.44825583324936535
J1,记对我影响最大的一个人,199505104523200214,韩国,记对我影响最大的一个人,65,记叙文,J1_65_14,-0.9778613809137501,-1.0445096547829762,0.12203176521899271,0.1313306590997403,1.992375229196037,1.8853888577145341,-0.9076248411074619,-0.6704686348530354,-0.15501150363283192,-0.380517327929411
J1,记对我影响最大的一个人,199510512634100512,英国,记对我影响最大的一个人,65,记叙文,J1_65_15,1.7922549120768103,1.7341810465385137,0.3580269481334817,0.3092790553994537,0.7216644929738669,0.9802314112301981,1.4886617385171113,1.9781807924012085,-0.501242361723643,-0.2581844345665861
J1,记对我影响最大的一个人,199505104540200200,印度尼西亚,记对我影响最大的一个人,65,记叙文,J1_65_16,-1.5359141443025537,-1.939690707221496,0.6702512972967557,0.9169771980618663,1.281423099496156,1.4098957694635792,0.3131314383239907,-0.2294691896681022,-0.2412205907126933,0.07017791759666564
J1,记对我影响最大的一个人,199505104525200031,日本,记对我影响最大的一个人,65,记叙文,J1_65_17,-0.6241878110781683,-0.10826453115395772,2.1733961528715695,0.569607109154697,1.7285235418105818,0.6034413595781333,0.10896745422590988,-0.938654320827957,3.411077711873935,4.593974854814869
J1,记对我影响最大的一个人,199505104523200035,韩国,记对我影响最大的一个人,65,记叙文,J1_65_18,-0.26943744275778736,-0.009746046761858394,1.510618851340217,0.943114646627851,1.9767892460679428,1.3005002021520637,-1.33774463392002,-1.1623505935105758,-0.8637418731322006,-0.8642781670292543
J1,记对我影响最大的一个人,199505104922100209,美国,记对我影响最大的一个人,65,记叙文,J1_65_19,-0.3672096515056617,-0.737576246180298,-0.15074971987933497,0.3214519527663522,2.1362230810256246,1.9595651040296123,-0.17421796778303064,-0.49578357006588114,-1.2508728939381522,-1.0912884636373403
J1,记对我影响最大的一个人,200203533533250019,新加坡,记对我影响最大的一个人,65,记叙文,J1_65_20,0.2762223745201601,-0.008667674022952057,-0.08191052286128325,0.4640935829244282,0.6200414134461398,0.8742466708186433,-1.1023957287911907,-0.5296483035503514,-0.6464120503124184,-0.4260566785951081
J1,记对我影响最大的一个人,199500533533200130,新加坡,记对我影响最大的一个人,65,记叙文,J1_65_21,-0.08277037273489608,0.0716690711460385,-1.2643824759070998,-1.354115109080626,0.650963186782578,0.2663513238753693,-1.0334436731411405,-0.34239661878244426,-0.24427526733610733,0.12995292195099853
J1,记对我影响最大的一个人,200203522522210010,缅甸,记对我影响最大的一个人,65,记叙文,J1_65_22,1.3554282608468877,1.0740368810655738,0.5033929690335818,-0.6242266229747256,0.8750880886823006,0.45246870935484595,-0.42229828858531554,-1.349882570994231,2.100107282363904,2.1714770818296456
J1,记对我影响最大的一个人,199412104625200367,葡萄牙,记对我影响最大的一个人,65,记叙文,J1_65_23,2.4964881086483643,2.1652288207777985,0.5386649755327901,0.6456576100065613,1.4770157934860957,1.8024029873873515,1.0382772748084244,0.599940869864468,0.4437637537975119,0.1829154538473747
J1,记对我影响最大的一个人,199510512634100531,英国,记对我影响最大的一个人,65,记叙文,J1_65_24,1.9561697455053657,1.806124832712056,-1.117772437231431,-1.3052277915828268,1.1116969755610675,1.2841599243975652,0.22367940879997433,-0.5354829848678369,-1.434786356571981,-0.8653133191529648
J1,记对我影响最大的一个人,199505104635100249,俄罗斯,记对我影响最大的一个人,70,记叙文,J1_70_01,1.0939972400636344,1.5261413465527311,1.3009587069485649,0.6280827333033637,0.0048054463318976705,-0.7271858982054473,-0.4716977147861199,0.14547596564446036,-0.42151817758994153,-0.26104738936876626
J1,记对我影响最大的一个人,199500533533100028,新加坡,记对我影响最大的一个人,70,记叙文,J1_70_02,0.9911059176007023,0.8160204996449373,-0.06818031700022237,-0.8166315353567688,1.012533684126412,0.8600518465518834,0.21379948399029836,-1.1043160574767168,1.1723947766866407,1.9250293026210097
J1,记对我影响最大的一个人,199505104525200185,日本,记对我影响最大的一个人,70,记叙文,J1_70_03,0.42497183809407557,0.5252977937707592,1.1079147985734557,0.7761952514907272,0.05254322166557088,0.18896951409041254,0.18752885376801173,-0.5806734237306694,-0.48660000090543953,-0.05667274779805228
J1,记对我影响最大的一个人,199500533533200133,新加坡,记对我影响最大的一个人,70,记叙文,J1_70_04,-0.17947592236274906,0.1579753987283926,-0.704238963738685,-0.8457291488976936,1.4289466519057052,0.7560111238760362,0.1987696334734936,0.3254274626274302,-0.8851456265113299,-0.7307372492738634
J1,记对我影响最大的一个人,199505104525200032,日本,记对我影响最大的一个人,70,记叙文,J1_70_05,0.4145881789389534,0.03699617843486389,-0.04193825517014922,-0.10488306684888798,1.5447446267669727,1.083952802758575,-0.7448833841476401,-0.6554514875520556,-1.7424450446765325,-1.0827793685230147
J1,记对我影响最大的一个人,200203533533250012,新加坡,记对我影响最大的一个人,70,记叙文,J1_70_06,1.5049593147971547,2.0679361658396416,0.404118374634865,0.5464577706688736,1.0845036854023344,1.7793889360500543,3.4702423875012536,4.83953806877145,0.8661384394814651,0.9847780905415952
J1,记对我影响最大的一个人,199505104523200219,韩国,记对我影响最大的一个人,70,记叙文,J1_70_07,-0.6410192933075155,-0.8761181384688735,0.9291900855752251,1.2174342968246146,0.5469643774713177,0.63170466332104,-0.8541536702344513,-0.9292999621316905,0.10989661060958089,-0.2707327749928674
J1,记对我影响最大的一个人,199505104523100216,韩国,记对我影响最大的一个人,70,记叙文,J1_70_08,-1.1137402847416662,-1.2634873410040315,0.17198865412175096,0.39928823018609255,0.04823741435645978,0.49768442175081357,-0.15431498053885834,-0.7799664250980378,-1.010626709096146,-1.4269502714712023
J1,记对我影响最大的一个人,199505104523100074,韩国,记对我影响最大的一个人,70,记叙文,J1_70_09,0.9363679618135267,0.3995311597656227,0.24139606755144635,0.36353267930971034,1.110563792368545,1.000417943457406,-0.5082309354490182,-0.3708277888551463,-1.4847433067829425,-1.252953381506392
J1,记对我影响最大的一个人,199500533533200097,新加坡,记对我影响最大的一个人,70,记叙文,J1_70_10,1.0572280200689668,0.9723007865149058,-0.4218383256850673,0.45798240111026006,0.9351478181288605,1.3383401568119748,0.5574589953588726,0.15056910778012447,1.4027894172921485,0.9854254847472025
J1,记对我影响最大的一个人,199412104523100646,韩国,记对我影响最大的一个人,70,记叙文,J1_70_11,-0.008261363030723053,-0.3059545936938253,-0.04592664701680927,0.533203407183908,0.696515285211219,0.7873257896048416,0.8632666769093043,1.4495999132739865,-0.5986920467436391,-0.1953582922927553
J1,记对我影响最大的一个人,199505104523200238,韩国,记对我影响最大的一个人,70,记叙文,J1_70_12,0.7660579911831706,0.6480953413323454,1.5951636659987203,0.7463810335518615,0.42109175650619773,0.2741699862656983,-1.276573415664138,-1.3921518397390193,-0.8499705122956863,-0.16924150221200668
J1,记对我影响最大的一个人,199505104919200220,加拿大,记对我影响最大的一个人,70,记叙文,J1_70_13,0.23553845096850348,-0.024346747452504033,-0.06170376102094064,-0.17474985610887017,0.6036974393347504,0.7704327699786404,0.15598327271596574,-0.21349745298165537,-0.3025003525887193,-0.3572877023433752
J1,记对我影响最大的一个人,199505104529200010,泰国,记对我影响最大的一个人,70,记叙文,J1_70_14,0.24499517677955326,0.7668612281789008,0.48268940775747643,0.9031724509936577,0.8236612477516772,0.6599337202735289,1.2026557347427822,0.5192114242866183,0.07736276250257855,0.24576302396721733
J1,记对我影响最大的一个人,199505104525200055,日本,记对我影响最大的一个人,70,记叙文,J1_70_15,0.702213158998645,0.633197926984629,0.732158874350884,0.2758989551310253,1.2736624294292047,1.3051104283787969,-0.016063074500356118,-0.38166932150701394,-0.24027652795289342,0.22533025077641844
J1,记对我影响最大的一个人,199505104523100146,韩国,记对我影响最大的一个人,70,记叙文,J1_70_16,2.787517664038735,2.6247671389473393,0.45352246422183384,0.2673668506069671,0.29418447326256025,0.3963466722452068,-0.6588464377461078,-0.915778536245065,0.3561050519735385,0.4032779207820709
J1,记对我影响最大的一个人,199412104523200692,韩国,记对我影响最大的一个人,70,记叙文,J1_70_17,-0.9211576447453003,-1.1759276403487795,0.29658068366237683,0.3509903658991851,2.7526531067640865,2.7287612905136838,-0.45879942473324364,-0.9632739486693511,-1.269678364868519,-1.417873495773973
J1,记对我影响最大的一个人,199505104523200305,韩国,记对我影响最大的一个人,70,记叙文,J1_70_18,-0.24219376706302323,-0.6793925657285509,0.3432737256052906,0.24478233730181093,1.0663814797076656,0.6733465625638512,0.6060935919547655,-0.28588557469625325,-0.8594567733635411,-0.8448800764910797
J1,记对我影响最大的一个人,199505104525200283,日本,记对我影响最大的一个人,70,记叙文,J1_70_19,0.36519144933333425,0.5642837305426647,1.5560475107176701,0.9573610026414918,1.2054030988689306,1.3433347369208033,0.4469604536258409,0.19150481800366687,0.1996256173817793,0.3161072420423815
J1,记对我影响最大的一个人,199505104525100041,日本,记对我影响最大的一个人,70,记叙文,J1_70_20,-1.0295510377073043,-1.0099918056088444,0.9952978474450582,0.9916828508486811,0.7944767437365152,0.9088105362507993,-2.2819529419404745,-0.8130578741925681,-1.3748795828253388,-1.3388572248087354
J1,记对我影响最大的一个人,199505104523200126,韩国,记对我影响最大的一个人,70,记叙文,J1_70_21,-1.3534312575249916,-1.858216289666984,0.4703055956091076,0.6911440667323633,0.004931430894294085,0.7068854987913655,-0.3876607382705575,-0.31857645737237894,0.149391601392806,0.057420808471310966
J1,记对我影响最大的一个人,199412104523100108,韩国,记对我影响最大的一个人,70,记叙文,J1_70_22,0.9277168077276755,0.36118991149400664,1.4109062131604688,1.6328413017070884,1.573114600461472,1.601441998716248,-0.3451814443098798,-0.7636415444150413,-0.8348349839189995,-0.25282538019346323
J1,记对我影响最大的一个人,200203533533250014,新加坡,记对我影响最大的一个人,70,记叙文,J1_70_23,0.8605508425604034,0.9477560056319431,-0.43022878328807096,0.36554086914672224,1.0053431548083378,1.3752066385899255,0.6899059535297191,0.8126449907621078,0.597902611315443,0.4066715833223817
J1,记对我影响最大的一个人,199412104525100101,日本,记对我影响最大的一个人,70,记叙文,J1_70_24,-0.2697541668426078,0.28410695091809557,0.9986126709622543,0.5633703611702174,1.1573031559435571,0.47584254067080023,-0.7330151784753064,-0.8132990345061117,-0.034781372968176565,0.9704198621620204
J1,记对我影响最大的一个人,199500533533100094,新加坡,记对我影响最大的一个人,70,记叙文,J1_70_25,2.3225636646422227,2.36151641036658,-0.02988777512468761,0.8155760361075334,-0.20588222119698157,0.22343674071595007,1.8052337620971979,2.3525924749159164,0.6146432410686176,0.5295404334481576
J1,记对我影响最大的一个人,199412104523200640,韩国,记对我影响最大的一个人,70,记叙文,J1_70_26,-1.0186216436305007,-0.6913088708441393,-0.3112338910036372,-0.49007578320226075,2.266825425518051,1.9629899467644432,-1.1133918809683216,-1.2593382518364815,-0.3277745185441532,-0.2537041500798177
J1,记对我影响最大的一个人,199412124525100053,日本,记对我影响最大的一个人,70,记叙文,J1_70_27,0.6122296319475792,0.3170597908378137,0.437293121159743,0.3398192802715298,0.5610318717554816,0.7031961676317572,-1.011772809824861,-0.8024087081963999,-0.6022897481485417,-0.9436286224577123
J1,记对我影响最大的一个人,199505104523200262,韩国,记对我影响最大的一个人,70,记叙文,J1_70_28,0.7035428573076662,0.6572787167756962,0.24253900525606803,0.17420788001646662,0.5818777192487494,0.6096265032632101,-1.5828476045169475,-0.8847525131068215,-0.6356717241961563,-0.30373767601290275
J1,记对我影响最大的一个人,199505104922100054,美国,记对我影响最大的一个人,70,记叙文,J1_70_29,-0.7737805473003847,-1.663586042148477,0.2834150975956598,0.8873030803303089,1.7196983247696505,1.6056633210908007,-0.6545172027856697,-0.18087315353306954,0.35317872082823965,-0.17359019093581438
J1,记对我影响最大的一个人,199505104523100065,韩国,记对我影响最大的一个人,70,记叙文,J1_70_30,0.26896146577294494,0.34876669527844684,-0.11309435100353707,-0.2610906555681755,1.7584689086326108,1.3238978695173542,-0.403862287722795,-0.6192742753653266,-1.5304978766540795,-0.7803111861285977
J1,记对我影响最大的一个人,199508682519200530,马来西亚,记对我影响最大的一个人,70,记叙文,J1_70_31,1.4207437751092604,1.3235529194618292,-0.08987449301527506,0.235494100912113,0.7900689224589539,0.7420754283644446,1.7946562561057933,1.4700034267334778,-0.6178241749418093,-1.1881094525156843
J1,记对我影响最大的一个人,199500533533200038,新加坡,记对我影响最大的一个人,70,记叙文,J1_70_32,0.45289266132336653,0.26741215255747497,-0.6924470527967861,-0.17641225625847073,0.815752259709307,0.9084308644168967,1.5125270670625102,1.737637975686736,-0.4727467187593834,-0.39877144897442
J1,记对我影响最大的一个人,199505104525100254,日本,记对我影响最大的一个人,70,记叙文,J1_70_33,-0.47509210194478946,0.08820493070436665,-0.29745199989314103,0.04477539185375936,2.2410120165503784,2.146931093899652,1.1753094068352512,1.179208836023999,1.476510777251681,0.8555364194756018
J1,记对我影响最大的一个人,199505550523100914,韩国,记对我影响最大的一个人,70,记叙文,J1_70_34,-0.26668182549148634,-0.33098090072649694,-0.3317157824915007,-0.45700140760696517,1.2295962209074927,0.7670699258626701,-0.9914876429592518,-0.7295889560115305,0.820953161449661,0.49090572201667804
J1,记对我影响最大的一个人,199505104523200218,韩国,记对我影响最大的一个人,70,记叙文,J1_70_35,-0.06686182812806267,-0.5110562812720435,0.9411781300487195,1.7856803735602165,1.6256899417179633,1.8502770767248233,-1.4612625921629225,-0.8858492765774683,0.5538003337756024,-0.1262437790352508
J1,记对我影响最大的一个人,199412104523200680,韩国,记对我影响最大的一个人,70,记叙文,J1_70_36,-1.137410855725575,-1.5682531807859943,1.0431320410466023,1.8524081224558555,0.9604888674292361,1.0820003611975864,-0.12546499133472316,-0.34349949891726905,-0.6001742191939343,-0.12501951209582451
J1,记对我影响最大的一个人,199505104525200189,日本,记对我影响最大的一个人,70,记叙文,J1_70_37,0.5898100658448777,0.2967630194172626,0.8803900689674724,0.8871617069770444,1.4448900060263454,1.6231818353976701,0.2832807481710417,-0.7051585211510298,0.05227937420038806,-0.2843150259791607
J1,记对我影响最大的一个人,199505104540200275,印度尼西亚,记对我影响最大的一个人,70,记叙文,J1_70_38,0.46959426138872346,0.6342891102743065,0.6283880941803003,0.7015166035888205,1.315778012880091,0.8599536489775911,-1.1246076860328453,-0.7640825892703093,-0.05571102981214582,-0.22513669238478642
J1,记对我影响最大的一个人,199505104525200164,日本,记对我影响最大的一个人,70,记叙文,J1_70_39,-1.084938356725129,-0.8682153014471289,0.06429579481640378,-0.7183023990070725,1.0429869250370751,1.1503894683152391,0.6437505177341146,0.6453723929018041,-1.3554505431927986,-1.0030796926118961
J1,记对我影响最大的一个人,199505104525200090,日本,记对我影响最大的一个人,70,记叙文,J1_70_40,0.19068523945051663,0.31636696172602763,0.39416825841522996,-0.4931629336493334,0.9562647249736906,1.0925320377153878,-0.5510826644319831,-1.1665242564035878,-1.4471340481990105,-0.7328496197059242
J1,记对我影响最大的一个人,199500533533200119,新加坡,记对我影响最大的一个人,70,记叙文,J1_70_41,-0.7897722568753999,-1.1678474705603343,-0.7323099131569127,0.02262411652836454,1.8444181353879887,1.778980328452774,-0.5325453855057607,-0.3745480748638179,-0.844399960918564,-1.5026065199490204
J1,记对我影响最大的一个人,199505104525100180,日本,记对我影响最大的一个人,70,记叙文,J1_70_42,-0.6422554426219824,-1.2015919559215171,0.5378257875668285,0.42136252755225645,1.0192715711959976,0.9935493226085683,-0.7164078692592432,-0.5140777108837966,-0.1325645650721498,0.018077050735466237
J1,记对我影响最大的一个人,199505104525100307,日本,记对我影响最大的一个人,70,记叙文,J1_70_43,-1.0716723011222626,-1.1956307573935003,0.8412082091077805,0.7961152503165412,1.917165030321821,1.7035158078856658,-0.19961835676506934,-0.40119419277544677,-1.0725087721330266,-0.25870833714749547
J1,记对我影响最大的一个人,199505104525200124,日本,记对我影响最大的一个人,70,记叙文,J1_70_44,-1.5143730084130225,-0.8908788789281707,0.20854118630610344,0.12967689941783764,-0.794151930355586,-0.7466886994727313,-1.3869561208698862,-1.4187115502781156,-1.232887687510627,-1.0687152356397167
J1,记对我影响最大的一个人,199508682519100528,马来西亚,记对我影响最大的一个人,70,记叙文,J1_70_45,2.592363759653079,2.352646992963578,-1.479963434164658,-1.0630798507268497,-0.38479341679536944,-0.28749486033812494,0.9447284829631638,0.9403018531510989,-0.29849472605754473,-0.7123049550037647
J1,记对我影响最大的一个人,199412104523200637,韩国,记对我影响最大的一个人,70,记叙文,J1_70_46,0.4410670680190135,-0.11554778238388454,-0.13506183090951207,0.6116542358635388,1.9014316686599402,2.0109772158608323,-1.2162692992233013,-1.033142093904233,-1.3549439478093985,-0.73605430021452
J1,记对我影响最大的一个人,199505104523200173,韩国,记对我影响最大的一个人,70,记叙文,J1_70_47,-0.7739911187706024,-1.6721207287778566,1.3093873394469688,2.597859583635596,2.5056555340660562,2.345687291189402,-0.5101330516947582,-0.11876304325628669,-0.14297360361672015,-0.586474536655143
J1,记对我影响最大的一个人,199505104525100169,日本,记对我影响最大的一个人,70,记叙文,J1_70_48,0.5740153691777107,0.384694180334684,0.8472037777314757,0.38909950021776835,1.7025963232322574,1.268048613350215,1.5301576615789725,1.3217052402937635,-0.8380976709246761,-0.3797643660377982
J1,记对我影响最大的一个人,199508682519200508,马来西亚,记对我影响最大的一个人,80,记叙文,J1_80_01,0.031170973592218,0.014091094863180581,-1.03855190602178,-0.6346392158466245,0.6127703947466717,0.736584855059959,1.559000982245056,1.862485503220305,0.5093261631088324,0.5912475507575093
J1,记对我影响最大的一个人,200203533540250011,印度尼西亚,记对我影响最大的一个人,80,记叙文,J1_80_02,0.1487283065419091,-0.5031174026017671,0.05317840149167479,1.071796461759063,0.43302143341728766,1.058338403331827,0.44196145817003474,-0.14655370645751942,0.21427170767191345,0.3082651686896374
J1,记对我影响最大的一个人,199500533533100026,新加坡,记对我影响最大的一个人,80,记叙文,J1_80_03,1.656622350115333,1.927396806961235,0.25891665601568836,-0.3338008489883287,-0.8300900229723689,-1.2175072591581315,0.8066916852348994,0.5865266149351971,-0.39963668885914505,-0.835353486301647
J1,记对我影响最大的一个人,199508680519200515,马来西亚,记对我影响最大的一个人,80,记叙文,J1_80_04,1.0099118182269349,1.4650764343965343,-1.45477969675325,-0.843152643735249,0.7490203954170774,1.047065138829241,0.12030616858512969,0.3681871244557782,-0.03848442330650556,0.15055558827521515
J1,记对我影响最大的一个人,200203522522250002,缅甸,记对我影响最大的一个人,80,记叙文,J1_80_05,-0.2531234950671716,0.11198985269296219,-0.05213799550744938,-0.2528110078188754,0.176308568698787,0.6251557447605707,0.46520049116580026,-0.055898205412084595,0.055814395465158984,0.5308713654749782
J1,记对我影响最大的一个人,199505104523100004,韩国,记对我影响最大的一个人,80,记叙文,J1_80_06,0.7624287026078077,0.9953990274463669,1.274830769910675,0.3772920555439238,0.9230551327767326,0.3578177513640412,-1.0806479456103197,-1.2087702870335322,0.9258156728369564,1.3400118078315646
J1,记对我影响最大的一个人,199500533533100146,新加坡,记对我影响最大的一个人,80,记叙文,J1_80_07,1.10199506955383,1.0614995598521488,-0.8034500509379269,-0.4850620483177465,-0.04141889937557817,-0.15530721441640608,-0.1570499909664062,-0.05115177770376743,-1.1628454553827536,-0.8250748854096692
J1,记对我影响最大的一个人,199500533540200115,印度尼西亚,记对我影响最大的一个人,80,记叙文,J1_80_08,-0.5545705853479763,-0.0444850386952244,-0.6104181555899654,-0.8853006556292563,0.8861976363549501,0.5242660575852791,0.9088331199164181,0.1640274595293405,-1.121879125499457,0.20849320781248973
J1,记对我影响最大的一个人,199500533533100068,新加坡,记对我影响最大的一个人,80,记叙文,J1_80_09,0.8427777382204543,0.84589734004193,0.3930474776359859,0.5709169470303577,0.7931207587674303,0.9620193361995298,0.48111796717910166,0.3466530767221468,0.73180829112181,0.08407941437667073
J1,记对我影响最大的一个人,199505104540100288,印度尼西亚,记对我影响最大的一个人,80,记叙文,J1_80_10,-1.9136166020136316,-1.9814191155976448,0.5602928099985621,1.7486051359360077,2.424508935709207,2.1602035688709185,-0.6253482788384681,-0.6436189065211824,-0.7263223180918796,-1.053842184372029
J1,记对我影响最大的一个人,200203533540250013,印度尼西亚,记对我影响最大的一个人,80,记叙文,J1_80_11,1.6261933053337192,1.7359185621522673,0.07650730170188164,0.6814390324826555,0.6638925205654747,1.144495468946221,3.890264042984297,6.585798060674582,0.02243103369700074,0.5851707502103867
J1,记对我影响最大的一个人,199508682519200502,马来西亚,记对我影响最大的一个人,80,记叙文,J1_80_12,0.5742628649634979,1.0400035828140919,-0.9806548534231685,-1.5358584724704147,0.1536795353059687,0.014661395731099753,0.10628395655789277,0.23925827906104946,-0.0831365197674527,0.31335649511619446
J1,记对我影响最大的一个人,199508681519100524,马来西亚,记对我影响最大的一个人,80,记叙文,J1_80_13,0.9677810844606359,1.4485356124708524,-0.7614889733109816,-0.9926190415649453,0.19281075961781666,0.22605494885189972,-0.6939830228117959,-0.9624517497829592,0.3834283179943093,0.7545986950645828
J1,记对我影响最大的一个人,199505104540200278,印度尼西亚,记对我影响最大的一个人,80,记叙文,J1_80_14,0.7515803302184009,0.7597752539464155,1.0973746701941987,0.34640815005968045,2.3069188300615946,2.135699220968321,-0.8644867779425043,-0.7026637982227768,0.41427451887854455,1.0274150609740635
J1,记对我影响最大的一个人,200203533533250016,新加坡,记对我影响最大的一个人,80,记叙文,J1_80_15,0.9393448703402183,1.040629862436687,-1.0761979474245051,-0.27496717332089987,0.9442966076059921,0.968528470944038,1.746296649132119,2.187360396165497,-0.3752953594833849,-0.1829422304668453
J1,记对我影响最大的一个人,199505104525200088,日本,记对我影响最大的一个人,80,记叙文,J1_80_16,-0.5498231115071837,-0.5255982551200488,0.8894768263261545,0.4967276737363565,0.801717805546425,0.6142530933572009,0.2085020790785082,0.2486762179167383,0.16804954255946283,1.2412168234788854
